"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
264,"dydx1rf8d3kcgqhhhswt8y8k7ut0sj9wcvwlevhax5w","[""NEAR"",""BTC"",""SOL""]",9.0384,1716908501589,-674.924458,-0.2621746759070326
265,"dydx1706edcqm58yun8xys6r998jp0630gf2aver9ar","[""BTC"",""ETH""]",28.199279999999998,1716908501132,-130.74948899999998,-0.2640099161179368
266,"dydx1a68qun60rdx9d8uduqjfd75fpy78phpq783hhm","[""COMP"",""BTC"",""LINK"",""ATOM"",""NEAR"",""PEPE"",""RNDR"",""ETH""]",834.2182399999999,1716908500991,-1871.850745,-0.2645045335338341
267,"dydx1x89m9kyll42wtmn8pyha6ewl876ahvg8tqzae8","[""BTC"",""ETH""]",5.3178399999999995,1716908501712,-136.521186,-0.2700832742867619
268,"dydx1a7pe5nu996vs8nt4zj35gz3fn965w3xlvywng0","[""SOL"",""NEAR""]",644.03926,1716908500991,-4333.666431,-0.2825670824622168
269,"dydx1h2v3c5f4q3qwtgzmn0tvfwhpa6yjdj28haque2","[""BTC"",""ETH"",""LTC"",""ETC""]",262.30024,1716908501297,-3168.610338,-0.28777044020172093
270,"dydx1qy2qakxyqymgufmrj4npy8uxt26qwuq6q7kuer","[""ETH""]",0,1716908501589,-6572.849278000001,-0.30119525816342146
271,"dydx1yc2lkglx72c8kgtu9mnj7jxjr0nc5r9m7zjvej","[""BTC""]",0,1716908501723,-236.05450299999984,-0.30865250216462853
272,"dydx1mz2l5p83q6mr5h903k44xqjvwhesssgs80fenq","[""BTC"",""SOL"",""JUP"",""DOGE""]",30.783093333333333,1716908501500,-3537.8288219999995,-0.3218533376716374
273,"dydx16nhv2dtacjfdk7xfcj9kspg0u3p7uc8mjz3mgz","[""BTC"",""ETH"",""FIL"",""LTC"",""BLUR"",""PYTH""]",0,1716908501125,-4737.825305,-0.32488171494717605
274,"dydx1k456rvj276kqlvw77ddutfwtt8e5qe52272trq","[""ETH"",""ADA"",""BCH"",""MKR"",""ETC"",""TIA"",""JUP"",""AAVE"",""BNB"",""RNDR"",""INJ"",""FIL"",""ATOM"",""TRX"",""FET""]",307.1013296,1716908501377,-1161.8833300000001,-0.33173980582720203
275,"dydx1vf0gqnuhwwd35plshk39dywsmj68hkwygajkjn","[""BTC"",""ETH"",""SOL"",""FIL"",""DOGE"",""ATOM""]",0,1716908501688,-95.76234099999999,-0.33690221894539424
276,"dydx1fderzr3nrgja5mpus2h5gslpp20tr9wza0lakr","[""SOL""]",6.95,1716908501245,-518.093338,-0.3390760362742279
277,"dydx1tsx0cg48htee8a0rxkd8kan45gvp9dx2a28pp9","[""BTC"",""ETH"",""MATIC"",""AVAX"",""AAVE""]",9687.059672533333,1716908501658,-5690.707280999999,-0.340991063947013
278,"dydx187gyeltl52u6ucgzmkxf3jj0k44w9aey2x2tjn","[""FIL"",""DOT""]",0,1716908500932,-185.38779700000123,-0.34622747339487164
279,"dydx1frah73lnmvs7a5pg5zqg5al9gqvzmzaal4x9fg","[""ETH""]",24.220799999999997,1716908501267,-1535.904969,-0.3484510847078495
280,"dydx1vet6us285cazq8d2ceg8lkhe25geg9mttykh64","[""ETH""]",0,1716908501688,-1817.4483280000002,-0.3497616416914715
281,"dydx18cujukekjsem0wx2592t2dk4pg9u8x3qz7km46","[""ETH"",""SOL"",""UNI"",""NEAR"",""MKR"",""OP"",""SEI"",""SUI"",""JTO"",""ORDI"",""FET"",""INJ"",""HBAR""]",0,1716908500953,-2337.977103,-0.36258327323429584
282,"dydx1x3wp8ca6jn49mnnre4u3ury2669qmgtta8ps82","[""ETH"",""BTC"",""ORDI"",""DYM"",""INJ""]",0.5262506666666666,1716908501712,-464.006727,-0.3633059468642079
283,"dydx14e2z0ayfw27l97gd8lfdelt55qmkstn4lque9m","[""ETH"",""FIL"",""DOGE"",""AAVE""]",0,1716908501100,-1531.2673759999998,-0.3659337484911999
284,"dydx16pnwmxhdl8csk62d8hvmq3hz6thpxp7y3andy9","[""ETH""]",0,1716908501125,-1316.600559,-0.369582812885948
285,"dydx18dpa45jsj5hcplfavpnw7wv9520f49atx39kyc","[""ADA""]",150.4092,1716908500953,-25210.350166,-0.3731818298095388
286,"dydx1l26dqppmq7x2kcgcnyusyspd8yrmf7vzsuezv7","[""BTC"",""ETH"",""SOL""]",29327.072117066666,1716908501472,-5434.374248000007,-0.37607255055067645
287,"dydx1cu3pnccs2x2egudlw59fpt835wwdkhy6h2e6l2","[""BTC"",""TON""]",40.725187999999996,1716908501030,-2480.048248,-0.3761775830774419
288,"dydx148nmuh8ahqr7l2nrwcj7la4jmuzla9w9ced65q","[""ETH""]",0,1716908501093,-2950.139314,-0.38069948844237966
289,"dydx1vkykneqhcf4fyy8qc55h82wqtkg8gdcqtstlgw","[""AVAX"",""TIA"",""SOL""]",232.66370466666663,1716908501688,-5338.64397,-0.3835572924281858
290,"dydx12adkuszgv2jnerfftp3q4l346szj32g59f0qyl","[""FIL""]",2.394,1716908501056,-711.546246,-0.38537608130549583
291,"dydx15huvk3g80wpyaxzqf5nx7vdvfzj9e7zgda5yw7","[""EOS"",""ETH"",""SOL"",""DOGE"",""BCH"",""NEAR"",""MKR"",""OP"",""PEPE"",""JUP"",""RNDR"",""BTC"",""MATIC"",""LTC"",""AAVE"",""ICP""]",119.152732,1716908501108,-2649.038058,-0.39861774485729917
292,"dydx150uql4fecr8qreshc3z2vzj4yjsl2mu8ug3s7s","[""LINK"",""SOL"",""MKR"",""PEPE"",""SHIB"",""ICP"",""DOGE"",""NEAR"",""SUI"",""FET""]",11.077704,1716908501108,-1077.1421659999999,-0.4202367904902695
293,"dydx1nmexj9fsluegcllnf69juysgr8ljqcvj8gcadr","[""ETH"",""SOL"",""AVAX"",""PEPE"",""TIA"",""STX""]",16.439669999999996,1716908501511,-2138.911822,-0.42395479486244697
294,"dydx1ckjdu8xntrwhdeepmpp7r6l6uv3gduez0fgh6s","[""BTC""]",87227.93578373332,1716908501018,-10035.78627,-0.4289176288114466
295,"dydx1mykl06a922ylpxmkygxj45qvya0xvnwrwtclsk","[""SOL"",""NEAR""]",0,1716908501500,-1129.074293,-0.4347829525713201
296,"dydx1pa55rt67l6uk5j9rqwrnnevk6spszlcwukcwax","[""ETH"",""MATIC"",""ATOM"",""DOT"",""APT"",""XRP"",""BTC""]",130.36317133333333,1716908501538,-7465.609978,-0.45202087136861063
297,"dydx16pmv98wrdp3f8qawt8la0mzgrk89qjam74hzww","[""BTC""]",0,1716908501125,-3393.358497,-0.4602205385240462
298,"dydx1634pykvu6mmpfsr7amacsdwmmskssgtw64y2lp","[""BTC"",""ETH"",""SOL"",""XLM"",""MATIC"",""ADA"",""AVAX"",""NEAR"",""XRP""]",1726.7146573333332,1716908501118,-4484.398228,-0.46688844662357887
299,"dydx1r48zk5r0yaqk3shdykqtu2uewr9mvrkcl33xrn","[""FET"",""BONK"",""BTC"",""ETH"",""PEPE"",""SEI"",""SHIB"",""TIA""]",5.949184,1716908501589,-5396.9502250000005,-0.46828311228740266
300,"dydx1gqc3l5nqrajex67al34p5p47s5pcvguv4u2j49","[""COMP"",""ETH"",""LINK"",""SOL"",""ADA"",""LTC"",""DOT"",""UNI"",""BCH"",""NEAR"",""ETC"",""WLD"",""ARB"",""LDO"",""OP"",""PEPE"",""SEI"",""SUI"",""TIA"",""JUP"",""AAVE"",""BNB"",""JTO"",""ORDI"",""ICP"",""STRK"",""PYTH"",""WIF"",""MATIC"",""CRV"",""AVAX"",""DOGE"",""ATOM"",""TRX"",""APT"",""XRP"",""FET"",""BONK"",""RNDR"",""STX"",""IMX"",""DYDX""]",1013.6935986666666,1716908501297,-11776.097931,-0.489847779057745
301,"dydx14q2elr07h6d53qj3k0dme8ewl352xp5h8stw2r","[""BTC"",""ETH""]",63.72666666666667,1716908501100,-1855.403644,-0.49426267545063785
302,"dydx1xmdm4635sgy0qcpvxe2prhvqv4r0vfzl7pv67c","[""BTC"",""ETH"",""SOL"",""AAVE""]",0,1716908501718,-1919.90201,-0.499524784583512
303,"dydx18muzz9sx6uf89zv43psfqhfe6p5a9c4lmm4qtx","[""DOGE"",""TIA""]",17.286596,1716908500953,-507.01308199999994,-0.5027966708503724
304,"dydx1tc2tn48hwetf3ll6ywfm2kgagevlwchvarpyxv","[""SOL""]",0,1716908501646,-426.93308299999995,-0.5119801457660614
305,"dydx19vun2ucc5y7l5l3zd7s7snvf6w3h7fklkkzkl5","[""BTC"",""ETH""]",65.066,1716908500981,-3146.661483,-0.5133734890865949
306,"dydx1agvqlxwdnsyf65zs72lz4runee65f968hwfuk2","[""BTC"",""ETH"",""LINK"",""SOL"",""AVAX"",""FIL"",""DOGE"",""NEAR"",""APT"",""ARB"",""SEI"",""SUI"",""MATIC"",""UNI"",""BCH"",""COMP"",""BLUR"",""LDO"",""OP""]",22318.33409813333,1716908501005,-21559.759425,-0.5186351070198627
307,"dydx1g5fnl43u5vmw6wlgm48fgk5gzzmu6cuwq76vm2","[""SOL""]",0,1716908501283,-2281.716327,-0.5296703259515492
308,"dydx17n9776tl2cr5hjhnvaryyggg6cxax9fr7q74ju","[""BTC"",""ETH"",""MATIC"",""SOL"",""DOGE""]",0.1200448,1716908501138,-3028.598255,-0.5422000834958175
309,"dydx16ugf9a3t30hn5vx4suv8f2dqmvqckt5jfyl79t","[""SOL"",""FET"",""RNDR"",""ETH"",""JUP""]",10.167933333333332,1716908501132,-4045.471783,-0.5580053799713262
310,"dydx1httgvjk0q9uyhdk976dgulkmkj8376dpjcz5e0","[""ETH"",""LTC"",""XLM"",""BNB""]",0,1716908501329,-354.628731,-0.560295963533837
