block_height,block_timestamp,tx_hash,sender,recipient,quantums,USDC
23078099,2024-08-18 04:11:43.533000 UTC,BC52FC1F19CF9F4941CE3AEF9B590B91E52E52061D5736B4EC8EED920FEF2215,dydx1287x22he9sh6xmpg8s0ud04wvrfmv24nym7a5y,dydx1ruftwf8f52x3m456h54yvqt9kkhswfwy8gnm3r,943893337,943.893337
9862790,2024-03-02 13:53:37.379000 UTC,F625F47D2FF45489C46EEEA07D0526543C9C02F374AA6534D8EC22835C2B2CE0,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx15u6ftam25yxe7ce9m9xumgpfw8ue0dj3g9wuvu,940000000,940
9862719,2024-03-02 13:52:19.719000 UTC,0FF9CF686A6A7C4AE2291A54DAA581BBC27DFB17FE6102042388CBEB0E7DC311,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx10d28zd4v6nrd0zpulj4hpg6wy3gp8mq0tqc6kc,940000000,940
9862673,2024-03-02 13:51:30.499000 UTC,96E5DD9CFEF90F1585978381DAE4E555406A567960A44776108336B1DFB313A9,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx185cde3k7v3u4csd4g4e2f4544upn5q32ang2ak,940000000,940
9862622,2024-03-02 13:50:35.540000 UTC,0E4926F3063BF05DA03BA028768DD7D404E3A6F3AC40C4ECD18EDA27C092E34A,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1l50n6ntelksklt6s2pkw5v082dtpx2v9axjygm,940000000,940
6104765,2024-01-17 02:07:54.383000 UTC,2A08D4E70119108A5F65F524AB306B96CA30647A706D12689C5CF41C63C50FD8,dydx1yf9l2ldqa36jf302tylzkf7ktv6j2mvcgfvydh,dydx12qxxn8yn5m3s8k4hr5w8z9lkp5n38qkmfyg09r,922000000,922
3385943,2023-12-14 22:42:46.740000 UTC,88066304BE299AED175089FD668D9C068BEC020818E692AB6424D9E093FB316D,dydx1anckusvyuwv6sldp2fnqkyw9xlu88ka33gy5ye,dydx19vun2ucc5y7l5l3zd7s7snvf6w3h7fklkkzkl5,920000000,920
13058217,2024-04-12 06:11:42.108000 UTC,072ECD25405892A770E4C1C10B3FDE5894BA751493DD15A732EBF4F84AB48542,dydx1wd4ht5ty0v85pxnh76v8d70n7yxl455y6hktpq,dydx14f0phhxpq5tskt42qq5q2cfqpvkuw0d4my469r,918400000,918.4
10867930,2024-03-15 09:54:06.792000 UTC,B580A912C25C588D791630D7A1A2C5B8DB7C0D9D8142997B001735AEA49218D3,dydx195updvycq7vqnscxl6ztspp3c8a6qgfszqkdqy,dydx1jga5thpkvkrlxnzj927ej6tq3utr7jzd9n8yrg,912408437,912.408437
16779579,2024-05-28 14:14:21.839000 UTC,550DB99BCA37EE0AA88D366A5A92D50819A6DA778A3C6657B7D5A4D3B09034F0,dydx1e28ueazhlj4phvsn7mmmjjwmuhr6m7hly6chp6,dydx1nkffjjsjsf2daxr296dq9k88l3g8msqv06avrr,905860600,905.8606
11672310,2024-03-25 14:57:19.213000 UTC,08BC3E4EA5183950431D94A73C15D8EBF318CA28B361650CE9EC9B9AB9C28400,dydx1nq2p9yslh3ph8x9ajvlk609cgdwf74qjrsrujz,dydx17gtqdwckjs03wqdj89nmftva2853skxycw3cjt,904080000,904.08
12542576,2024-04-05 05:58:09.004000 UTC,4D8412D73BE3095A3D152A386B513AD2A1C8D6B5537F4C64EE78ED59CBCDAD64,dydx1sd7ju8swa9run9juqjdyavx4naxlcreqwrm7jq,dydx1j54hna6qndpm5rh4us08s9l0v4fkqzwu8hkdwp,901873851,901.873851
22316147,2024-08-08 14:05:11.801000 UTC,2BCE969C9A31F0CD4F79123E36965E0DA1791934BA110637EF4DDDF475D3613D,dydx1frsau05jculj9z0dneydrgjlnvymdmges8apus,dydx1yyu42chd95lgvjwd0d2rqw24mndzjdcp64ex7s,900000000,900
17640338,2024-06-07 18:14:19.234000 UTC,E658D9A74F16DA2E77B8BDDE6B27D65F04D5B81E6D1E232021DCC59BF35FD0C9,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,900000000,900
17524399,2024-06-06 05:44:06.552000 UTC,4CB00EDA393CAC387E5219304CEC266ADF07D3FD650FEE2B032C17B433163601,dydx16htz2pxd9shth7y07u0xs586aypegefrzppmjs,dydx1m0w8crh3xxk7mez387t4m8s09r35amsqszqtac,900000000,900
9194339,2024-02-23 01:04:36.910000 UTC,B7D10EFC024B2EE91D3B8F2AFF57C9F40C5221708EF11EF37EFAE5BCB8A16E6C,dydx1dw0vgd4thnx42ymu86flk7sggjuh87mvh6mdty,dydx16lvxf6aytpf0vx0mx694edr9phruaxme5ehm62,900000000,900
9073830,2024-02-21 12:19:03.763000 UTC,3069CE072E9B82F9780262620DA42C9D2EA888AF3C4F1F29CB3FAFFAF8453D0A,dydx1wpcxcxdr9xrj0f9s7fhdt6lahvx87nhsdkc26l,dydx1uwjegqtxpwrz4df4qrjwcvyf2pnc5cw9y6tgkz,900000000,900
8588601,2024-02-15 14:34:10.699000 UTC,C5E5664A4351A1229F6C465E5FB92009E6ECF89BA60D3ED625218D03AC9B515F,dydx1zmfyzuafpnkp8drfem7esslrvav0hyv3629ka5,dydx1c9v5mdglffp5vyr79dzcrdxezr7rzxf8z54zae,900000000,900
23098166,2024-08-18 10:26:46.392000 UTC,F8BCA14454BF6D5E983E8A641955A2BBED0D299ACA97850E137B3D9C64A22A87,dydx17atmajlp6tva0pqyltqk2pfaxyy9nf2r7t2fvw,dydx1k0n7c3m4kkyahq2estt7m09x8lr90v50y2lmaq,893233331,893.233331
9074145,2024-02-21 12:25:19.488000 UTC,E95439477E24E9B3E9F37E89B8D136F5C24527FCD7503A28CF52D26F138D2B5F,dydx1uwjegqtxpwrz4df4qrjwcvyf2pnc5cw9y6tgkz,dydx1xk94xwk07cqtmd8zv7ypjpen0ml3ywv9m6rmkk,891451456,891.451456
9074307,2024-02-21 12:28:26.253000 UTC,6E060463CC4F0F103279074F54F58E54258DBC7E1AAB999A8D80E31B5CD244FA,dydx1xk94xwk07cqtmd8zv7ypjpen0ml3ywv9m6rmkk,dydx1qgmlj5ktp2l5futhjgvww4k5j4he92frkhxqg8,891351456,891.351456
8809586,2024-02-18 05:41:19.606000 UTC,FDB64ED968BC77769858CA4B7A94DE606FA456D1C2AAF6F2AA2C83343A2792D5,dydx1wpcxcxdr9xrj0f9s7fhdt6lahvx87nhsdkc26l,dydx19fupljn0hg8m6p7tm9zcdqy8x5pkqqf7ecv7dq,886200000,886.2
15661532,2024-05-15 15:36:51.073000 UTC,5E994AA1C15CA13B106742612B3B222322A88171A510130E85F712DFB8974F9F,dydx1nzygva7v69vulusgwqra26jk6nzxf36mtnggpp,dydx16c8fzh6v877u3wjndrd6ryac6sv5c3pt5pycz8,884000000,884
22314700,2024-08-08 13:38:10.486000 UTC,D68806638C5892C0D81BDCB221D747DD8392C0C54BF75CD638D486E11D4F12E5,dydx16cet035r9ak46u0gjgvuc96qalk5d97pd6xge4,dydx1j4rxydyxgnh9nucglkusgwyhgp77l7rsq3vcxz,881000000,881
9074812,2024-02-21 12:38:07.198000 UTC,7C14F7547ADAC854AE7539848349A7F31B9E9086BE961DB6DAA2ED95269593E0,dydx1qgmlj5ktp2l5futhjgvww4k5j4he92frkhxqg8,dydx16khag8g45ktxuhjqpc5qqpdl4w6jpqak5m5zql,880051445,880.051445
2638911,2023-12-04 14:07:47.350000 UTC,83A72A327B46EB6964E3035658BD4DFF82E120878DEC7B8655EA333FDE8FB506,dydx15dt8ssh30y8tsjp4ddfxrl3nrs0c5n3jlefj7r,dydx1naph9fver443qewtxu8l5da4q8n4asd09zkpau,878029481,878.029481
23104817,2024-08-18 12:30:51.982000 UTC,0FD22A3FF942A50B7EBC668E60E896B07F509EE6FE6B50C73BDDFD254ABC172D,dydx1k0n7c3m4kkyahq2estt7m09x8lr90v50y2lmaq,dydx1ny37w7yzurspw5m3n2aj838zr50jps8vde287r,876450548,876.450548
11323675,2024-03-21 07:23:39.728000 UTC,D3C6D49418322D4A7327472F855104DE3BDF7225C97E7329E3260D0DF4D64819,dydx1g0vsaugmgj8u4estqmwk0eq6xrnehfh79t6ggl,dydx1wfks24n7v9ts6927q3mqgr0ylmnk6wdzxvxlpa,871000000,871
9075225,2024-02-21 12:46:04.937000 UTC,4217132626D7AFDC92107A5C5BE693094976216FF92B85B36948C41C885EDE34,dydx16khag8g45ktxuhjqpc5qqpdl4w6jpqak5m5zql,dydx17m56psfedw0cwgy5c3ken9a6x8prhfezcxyqcq,870855800,870.8558
16158278,2024-05-21 07:22:13.079000 UTC,08EC8768035394A6C0BADFFA9F755AF0D9D49C6202F2D8D7709BF6ACF21BC471,dydx1fz95ed3m2vtghy8nt3zlx7rnjh00r8mhcjev87,dydx1vlgwsn5qppq300n6uzk9t4hkzryrppegtu624t,865000000,865
19922280,2024-07-08 09:33:01.075000 UTC,934476080231F0AA88BBD9748BBA9D136DD9D0377F85CE671D97E6C795AED020,dydx1h0ku0sj9z7w0rn47c692e0074x4suysu89w5wj,dydx162wejsh4pv90v35qwwu44xxnr7smldapsvur3e,864000000,864
22317829,2024-08-08 14:35:54.006000 UTC,50E76DFDC774BB53F2EDF40777DCCE4D0939BB98F9D34481E50914A5692279B6,dydx1xqf2ewvqlu759pwermx9hc7j3j885x64q65q7u,dydx1pd9jwxq0vj4klc98lx82uqt7r7lgjtcuelsecr,863000000,863
9075962,2024-02-21 12:59:46.587000 UTC,9177F1D4A7B0F40A5261E2AF258C31B58D40D92E1D9443369C4E3FA09C40F52E,dydx17m56psfedw0cwgy5c3ken9a6x8prhfezcxyqcq,dydx1vlkhz5w54604m3pvt8kqee7k6g5nsqrl7vu6xh,860193011,860.193011
9637839,2024-02-28 15:16:31.469000 UTC,3C1F2E502BE2B293C5A9C2C707407B1EAB3F7BE39EDDEAEA843BB0559BB10FBE,dydx1pxhk7lz7m4epjcl9rnml28uvugcv76v0p9ffzj,dydx179cd3e9twhsj2cgdxrzgjuez2lx5w8dzvfnu4f,856680326,856.680326
8422923,2024-02-13 14:39:09.171000 UTC,E5CE3A055FA0105A218F95E3C0D10B8FE0316B9D323EA3FF9D3DC792655E8D8C,dydx14rrxddkmugn5pxn9l45y9v7tu2je3r0rgpwnc5,dydx1ugw9rzhk4t8vexwf2qgtkny2aatazq6szazc74,855854217,855.854217
9922781,2024-03-03 07:34:55.792000 UTC,234D22FDE739AE75A415CF99448596DFCDCEE90CEDF2DC7A8FAD897D34B8FCAA,dydx1lpftes4x283ju2cypr8drffux2r4mkw8p9mp9s,dydx1zqmju7kurvhf867w20krzq4m6tkkqh3w6f8sc2,854283360,854.28336
17305940,2024-06-03 16:08:18.813000 UTC,EB845D4BC10CB09EEBA941898A5A1AB6419AF427B52C6B4F5FCC17A9A093821F,dydx174ync3fhcpkasvt4fe9zwcrpjvgjrkn46drze5,dydx1aef3hg7f8ane38ljpejvhcjlyflvur2m2265e9,851857500,851.8575
6105335,2024-01-17 02:17:34.624000 UTC,B4DF0D0DC6EBC2105C5C91B6CA20D1396971B1A301BA0A8E13D38F15ED02D640,dydx12qxxn8yn5m3s8k4hr5w8z9lkp5n38qkmfyg09r,dydx13fvdl3alvl64m52q66k2zha2c3pmedwt54xyvz,851039908,851.039908
22600197,2024-08-12 00:12:07.364000 UTC,4B61BA85BCDA5200C4B561C24001BE7C74FDED5A638818FE3AA0F05EB324B0FE,dydx1vfcrxq6vj06laafxv0j487ruc0v9zjx9ff8puu,dydx16t903utpsde2vz8uyfv4zghywwxppgz35nyrpn,850039109,850.039109
20132284,2024-07-11 06:55:17.176000 UTC,6DDE9AE337003D7A76A946D157D7CA3A2F054255FF597007D2947F22FC2405F4,dydx1kg8cq523dcezcz35h0w8z723dewlx6qzlcns00,dydx1twg9lgzvgz75vcpxmxdjc0mluvltvpgdxx9a4l,850000000,850
8633124,2024-02-16 03:28:29.554000 UTC,05F4E551A7EA07B23436F5A347C3E8AC2EB492633E78389C667EC91AA0378554,dydx18gzhgd5nl7pyz2kdjkuly00t9rxpg2cgpnfve6,dydx16ax7w49l3z3apync9ffsg3cdptfc8rqqszsks9,848800000,848.8
9076374,2024-02-21 13:07:29.979000 UTC,7D7CF709A92B3A513CFC06D793AE38E04212A1B489239BA0DB10BF2A741F1C80,dydx1vlkhz5w54604m3pvt8kqee7k6g5nsqrl7vu6xh,dydx1shy5l2kvlxcj3qcttyw548g70dk656g9g7s26a,846191709,846.191709
6105661,2024-01-17 02:22:59.538000 UTC,B93A337A376A72DC4DE1D8C004DD0C9A175B32DEB0809640A183C0B724CE7456,dydx13fvdl3alvl64m52q66k2zha2c3pmedwt54xyvz,dydx16qc70apjkmwkr37p67ucka5r84t7l9y6c6qymr,845785885,845.785885
2274544,2023-11-29 23:16:11.203000 UTC,24E4E1F111AAE33BEDE7708128902AAF4FB0ADE9A065B6756B212BC789E95C1E,dydx1tlmfjl3yxkrl9syvpgmt4qlcave6er4a09kpaf,dydx15cpdj9panvfjhgxe3mjd28nusspuedqs96gztr,840000000,840
6105905,2024-01-17 02:27:09.879000 UTC,430BA60CB48F5917AFEA1A305DF2E9C0423CDA3243E34A6739A5AA57ADA9FEBA,dydx16qc70apjkmwkr37p67ucka5r84t7l9y6c6qymr,dydx1ehz2khm3cyt3fulyrykylskrcqq4g468pwrm3p,837986864,837.986864
23124984,2024-08-18 18:42:58.268000 UTC,48C2DFA050D936CCA51EAB17413A2525C74528B74F00C35B4712AB1519407F0C,dydx1ny37w7yzurspw5m3n2aj838zr50jps8vde287r,dydx1ufppcy2cqgdszkdlymzhlfy054jud9jk5nd9hw,835148873,835.148873
18539852,2024-06-20 08:18:10.768000 UTC,A66DC824BF386FFB04F6C8411FE8CA18F0A26A8A344ECB77E968E252D198B5B1,dydx1uz72md3arj4rrastjflarhzz6nqm5epl0pe6gd,dydx1e7fcfaxpjlyf3h5qdpcr2qp0v5pctrqdhrhxfl,828345287,828.345287
15348302,2024-05-11 16:56:10.315000 UTC,278900BB16CD8460C0E842709F6C7B012D644FEFE045FFB6E6D9DC43124B31D3,dydx1ck6v5w9eq99qdmu53qwc8vhmh4e3yhhs3tncca,dydx1j9pzxfzdmphrjqm376yhtqxx5wgsy0348wm4ta,818939770,818.93977
6106113,2024-01-17 02:30:42.629000 UTC,1F6A091EC5C8D777C3177856F70CFD9B6EDB636901CCAA07B7F70B818359FC56,dydx1ehz2khm3cyt3fulyrykylskrcqq4g468pwrm3p,dydx1g745kx05vcsqa3jvlgtcaj4k3q2mzs5454vmk7,817310463,817.310463
18553846,2024-06-20 13:09:46.851000 UTC,6FA280F27F413D131782C6CA88F5A7C5492C562DD75FEC1F48829192C8AEC58D,dydx1uz72md3arj4rrastjflarhzz6nqm5epl0pe6gd,dydx1e7fcfaxpjlyf3h5qdpcr2qp0v5pctrqdhrhxfl,817000000,817
18357367,2024-06-17 18:16:32.762000 UTC,9A5B17E0B8B6F5461FC01BF78177D354EFF320F0446F72B44C752AB599C0866F,dydx1uz72md3arj4rrastjflarhzz6nqm5epl0pe6gd,dydx1e7fcfaxpjlyf3h5qdpcr2qp0v5pctrqdhrhxfl,815745700,815.7457
13180990,2024-04-13 20:28:27.286000 UTC,DBF26A97769410B287FAE0094D6811C446107D0115AFFDB252A27EEB7F6BFC5A,dydx1457ullx3rra8frrxt8a7zj3zur098sdg2629ez,dydx13cg23m94jqpfey8ayjz7sfv7fg52uemnl45l5z,813564940,813.56494
9084969,2024-02-21 15:56:01.297000 UTC,48AF6EA9A506966B0BF3C9700A0F7E69EDE859C8BCA6DE04AC7CA5AE0832A597,dydx1shy5l2kvlxcj3qcttyw548g70dk656g9g7s26a,dydx19f98sup7d0n6vhp0dqraz9fc2q0p0ypxg03fvd,811921830,811.92183
9952839,2024-03-03 16:34:23.642000 UTC,C3496ED3FFA2DEEB62724153FF467A053D159D9E54C81E1CABF797A582985860,dydx13s49rywcwq5q20w52rjmwd5ejw4jy25jalna53,dydx1cju26cnevp8wlcdu8v7w457cx7k9shh7e3qspg,810856059,810.856059
10249612,2024-03-07 13:51:31.319000 UTC,CC841541D62BC8A686D9B493B30A2B8D4EE6C1AC7700AC5B8B66051BD101AC04,dydx1ep5ews2wkx0f7t3ecl2quzmvdyw0kmgwlfyxey,dydx19dc67teyc8v2lsfzsqu4m7chlnw533l0cuq47n,808451032,808.451032
6106378,2024-01-17 02:35:12.568000 UTC,B04F71FA623AF774BEC01110FD21B3E9EDB05145C7081B9775036ADB2E68B186,dydx1g745kx05vcsqa3jvlgtcaj4k3q2mzs5454vmk7,dydx1a48azrw6rc5dnaj42jgvkkmqnc6j494ekxqjwl,806840079,806.840079
6413420,2024-01-20 18:30:16.868000 UTC,3DE70F3203FF20A017EC916EF1EF96869983A000B88D3EE72CC6BF1142FC3C1F,dydx1hw7rwusngmt79t5x83gg93g6h8mmtg80pe25zx,dydx1g2qqt5lr9x2e69ww34yfk8uanftjvywj0v9zxs,801016130,801.01613
17446013,2024-06-05 07:29:49.232000 UTC,98CDC7DBECAD318F015F579EB97730CE10CE75E09CFE61E29FFE544DEA32C62C,dydx1nzygva7v69vulusgwqra26jk6nzxf36mtnggpp,dydx16c8fzh6v877u3wjndrd6ryac6sv5c3pt5pycz8,800000000,800
13629169,2024-04-19 14:09:36.351000 UTC,180A8E7DA1D419431B6F236AF8A068855A29442FEF0EA3E7EE022F15E6B6AF8B,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,800000000,800
9867302,2024-03-02 15:18:11.738000 UTC,5794A2C0DD46F81687A981DD89553C4C81B0E7DF8C162531960D034BCC1F9511,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1emfzpryfhlw9mhz2urxlj24h777zzwxc8mmqem,800000000,800
9861914,2024-03-02 13:37:34.381000 UTC,BFEFA618C8FF215C148F34A809CE12391E7256EFDD77317D5B4913B2B5760B06,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx109v48rfth5dc309x9ukk2ufnsnejvkuu79867j,800000000,800
9861706,2024-03-02 13:33:47.396000 UTC,D6BE19C7E9AF80442C38D1F33B4F15EAFE04AC96DD66DC2C18C1F2254798C433,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx162gazm26m2ykqpz35pc782dwwflfw34wzh8l6n,800000000,800
9861581,2024-03-02 13:31:24.766000 UTC,81E29F41BF63CF830ECC67E9BF86843B0DB617C45E27BEEF467B8CC3331857EE,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1srgdyzmudd63hr7vvl8vzezaw7pvmsl3hjlhe3,800000000,800
9861464,2024-03-02 13:29:13.875000 UTC,B41E59CFDF86F8D85B41F230F4EF1D56819CB02FBBCC4979D1DD52BE22014BA3,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1xkz8jjre9s9dqhakvd8e2f5xupdlkm3f6w63qf,800000000,800
9861418,2024-03-02 13:28:24.030000 UTC,E376A196690717A7C31A2E437549518B403D001228FE16F00D25EFBEAD70B7A4,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1dnhxjd4hwy82gxdnffau8huynrcefusd66uusd,800000000,800
9861373,2024-03-02 13:27:35.979000 UTC,F0DA7E182082CC05022C6AFC8A2D88E3AFDEFBF55A82AAC3042E5D95F8503280,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1aj5pu27g39hqvw0g3yernmwtv0d4tzhxwc7z9p,800000000,800
9861326,2024-03-02 13:26:45.240000 UTC,F1D3CA4FC115FA9BA28417721B1E20C5192A5FFF66628E793D629DE929BC8236,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1j0etcl39dmf648hp8s4gra8yhm8g28jzr7jj48,800000000,800
9861199,2024-03-02 13:24:23.144000 UTC,81A1CDE5825EAFFFE446E79849C57AF8F00D4DDEB4BFA219DF9E4F50E01FD3C1,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1w9mmdfk99xjwwqtvp2wz74aql0zuu5chd77dvk,800000000,800
9034898,2024-02-21 00:30:30.012000 UTC,4543784683173E865B8F554E47C0F3B94319F6C380F5197C33876481D02FE4F2,dydx1j2xwhwp4zwqymejthqwuxgr55qy9hvrku7tthc,dydx1frsau05jculj9z0dneydrgjlnvymdmges8apus,800000000,800
9085572,2024-02-21 16:07:22.469000 UTC,910976605DCD4D618DBCAE08F26E9F6781912E5A4E073AC46B8A96913BC636A0,dydx19f98sup7d0n6vhp0dqraz9fc2q0p0ypxg03fvd,dydx1afl73a0c3y6hpr99m90067ryqt2u2lh54hcw4v,799694672,799.694672
22314503,2024-08-08 13:34:29.077000 UTC,F7EE763181FE6FC87EE7776532C7281B6C5C0025626C03E796347FAE0BAE9BC2,dydx1g5h7l9fmd8sg0zlxst2jsqf4t4xth65zlnxu0j,dydx1wrv0ycecc3qudvda7dugpgw04ylemkw4yjalmr,798000000,798
8372208,2024-02-13 00:05:29.695000 UTC,D81410C8939F62C463FAF0B53B8AFA256C972F3B7E5894B1D76DEDA04240E4AF,dydx17jq5r5pt5lhu8qzx74fn6w38mzgg9qwkvwg3wm,dydx1sfnvgqt2260vh9t0nc87d37p9ya9cwx87wnj2m,796300000,796.3
6106650,2024-01-17 02:39:47.958000 UTC,C4A298510ED2789A205F81AAF1AF3B528B24F7CA935C8115FF432957B3FA0608,dydx1a48azrw6rc5dnaj42jgvkkmqnc6j494ekxqjwl,dydx1520hd47pgun7xdnyx0xgh23nr4arksw3jpfhtp,793403364,793.403364
9154209,2024-02-22 12:53:39.466000 UTC,47E1272256406739DF516BE6E88DE81871D91AE2CAD03B322B2BC62E1F3B2355,dydx1afl73a0c3y6hpr99m90067ryqt2u2lh54hcw4v,dydx1dc06xxnkuytysj4fnk9uqzcyfjyy95ph9lqm74,788345899,788.345899
6106895,2024-01-17 02:43:52.504000 UTC,92E90F4D8919B4C5B09ABBEDC1BF35F99FEB2F7A0F1C0EC2ACA52FFAE3B05EE3,dydx1520hd47pgun7xdnyx0xgh23nr4arksw3jpfhtp,dydx1kx6w65rcqtaemvjugpd4xwkv4yl6crgntmtehu,787649122,787.649122
22007672,2024-08-04 17:23:39.221000 UTC,64628EF49E565ABB0323AB9891C3C930F718537DB690E35226460E09BBEF94D7,dydx1nzygva7v69vulusgwqra26jk6nzxf36mtnggpp,dydx16c8fzh6v877u3wjndrd6ryac6sv5c3pt5pycz8,785695349,785.695349
6107180,2024-01-17 02:48:40.444000 UTC,3BFE5BE1C7C8B0C438FA38118AF5B5E04F5C76CAFB3A7AFDCD7B970623A1BD4E,dydx1kx6w65rcqtaemvjugpd4xwkv4yl6crgntmtehu,dydx15rjq7rlnqevzrmr5kcjfsah0zdy33t20g98l87,777858765,777.858765
9154655,2024-02-22 13:01:41.533000 UTC,11D05B8645D688CE0DF48DCEFE06550278289DF250CA75B3B1FBB2C41CAC2A2B,dydx1dc06xxnkuytysj4fnk9uqzcyfjyy95ph9lqm74,dydx1nhpqqje5x322yvjj8f86eu9jqdvuv6ht3cfvvp,777802816,777.802816
19198047,2024-06-29 03:34:29.166000 UTC,CD91369CA3EC42553A4966BE3AFEACA6D15043666E0A88D899F2DDAC206832AE,dydx1t4xd0yvg2vytwtflkqwj44j5cfpsutumawk0kd,dydx1v6puln22w66yrhc0lc46reuskwjxt2fx549w5w,775263173,775.263173
23132255,2024-08-18 20:57:19.226000 UTC,71AD8A06588C95C3E1752C38F07907F1858D3457C7E21031A75255055FB0046C,dydx1ufppcy2cqgdszkdlymzhlfy054jud9jk5nd9hw,dydx1gawwy4zkpcwc3rzt00nw86trqa56uz54yzersl,773543637,773.543637
8548023,2024-02-15 02:49:39.589000 UTC,0D288D6559A84079CF12DD6F4C0748BA7AE85DE1F1BB2947F21F6B7B33F11934,dydx1d6fy20pkqcgxs7ves0kzsvqz5w5p0ev9dzqwz0,dydx1525nfmvrpjpurga8llu4z8g3eddnwu9ta4jpe4,770000000,770
15696579,2024-05-16 02:17:10.668000 UTC,29B00B6F66A38A62A9BA6A1D2266332AA2C5CAA7A624FD34714B19D1CF22E52E,dydx1vg3udgphcjlvm6mek30dtjtg64k9s48u7yt7g7,dydx1gxsmetwlkn2c2p9cp9d0s4gepqnj7pd6dv3l50,768531457,768.531457
16817183,2024-05-29 00:48:52.797000 UTC,D017A58E98F4467173A2A1CB17F5924D8F6180EB7864E11D121D7AB2408CA86D,dydx1e5tg8wypm5vj6ny2p6600wtvd2xghudv5ww7ec,dydx10kzg7v3gp5qasfyyu3fgmal5xu4ssdkvwd0zt2,768447598,768.447598
19970961,2024-07-09 01:34:29.631000 UTC,EF3B2502D6705042279E5E47DD63BDEFB67215645CAE801995E295D7B96BE558,dydx1eylm7zp05jjk2264n92cwxp3ks38zt5daqys7c,dydx1f6jt9y30eqfk7kde6725h6mtfaasvmtcedac98,759693907,759.693907
12910596,2024-04-10 06:54:26.012000 UTC,574751198B0B5A3E2CED753A4DB6A7DB757E297A8B030394C5856FB426BBBC50,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1xm4cv046l5nltzckk34c8q0k92jns3jdv2x759,750000000,750
1555031,2023-11-20 02:54:00.987000 UTC,C628ADC9FACCD6A2F32BF6462B9FBC49F5B1C5CC9864EBA5DB4D7E1863696360,dydx1r04y8ues2f0g3g8rj9qvxtl7xyjk6jhk2zd90g,dydx1t2tpxhu00jqf9frq6cha7uetfhh3k59yk7vgke,749000000,749
23176368,2024-08-19 11:10:00.095000 UTC,54970DD5CA6E5F4F00EB82BD042DDB229C395D2854861997DCD66624D61786AB,dydx13ns3ul9snpth8n08dtzv6nt7xj7pf2nwkp9pam,dydx1m6ftevh0d8d2q9psmvdcd6ehnzlfeghh4fepv8,748625167,748.625167
20241067,2024-07-12 19:06:21.549000 UTC,2C286E204FE0D50D1E679721DB9DF47581BA53233F94F7B9B00049C8BE3F8C91,dydx12zmvg42k53gdd5mnaxmlvwnjnky5yt9wkzt6cc,dydx1zzx60lpf6jqdedg3t3ysgz0tjsfejw47fa7e2k,742000000,742
18136601,2024-06-14 16:23:15.745000 UTC,0CBF995B78AF2433594CE47C42603D33541BE307BAEF580D198D354102EC21EE,dydx1z9679seve6jl9yzjvnfeelpw02es5f8n7vg7np,dydx1fvdfcm3eldwy0q8p647n25a9n9608zep7823mv,740515341,740.515341
9155849,2024-02-22 13:24:53.336000 UTC,A0271529FD17841EEE8B155991A9022E1898F5B268E990BB1B2B6FF94911FB27,dydx1nhpqqje5x322yvjj8f86eu9jqdvuv6ht3cfvvp,dydx1ecxtk3pdpyh0hrdznmwmhptdkm4zdzrajm0qa2,726720680,726.72068
8372981,2024-02-13 00:19:00.554000 UTC,5419040521E9A1821260FDB2CE3DEAD136EBDAC102AE3D3CB07B1D54D59C7477,dydx17jq5r5pt5lhu8qzx74fn6w38mzgg9qwkvwg3wm,dydx1sfnvgqt2260vh9t0nc87d37p9ya9cwx87wnj2m,721525600,721.5256
14392234,2024-04-29 09:42:37.836000 UTC,2CC8E3560E56B39A5233302661D559763F79A9CBE14D786B41B11BDE1B244342,dydx1sdx3cdcvkvygkq24tcsa9z2z4lkszfu44q0lgs,dydx1zyp99pdqzg743qp3unce5an3utcv784vy6rr55,716621284,716.621284
9924124,2024-03-03 08:00:26.830000 UTC,C8FCF9E148E243334420429115B6B70C78CCEB78D447308C9ECE19DC1B096D6F,dydx1ccjqq5kqc2qdu3zcpy3r3es4sdqphrxujmft7d,dydx1n6psrewngejyqverwhjj4tcwx55jak23a498w9,714871032,714.871032
