"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
85,"dydx1sj22wjrmjuhpugndtjhkd4fyr3cck3fakl7wgm","[""BTC"",""ETH""]",33.327162666666666,1708624826362,3397.263892,0.3417589471210792
86,"dydx1ela3u5k4dyjrlkp0y2e8ccsd43y9nsm603jfxs","[""ETH"",""SOL"",""BTC"",""AVAX""]",49.909099999999995,1708624826210,1160.529612,0.34029391092255384
87,"dydx1xgjxr0s5pnsq6cng23mgsclppqwus8lz8dkf78","[""BTC"",""ETH"",""LINK"",""SOL"",""ADA"",""FIL"",""DOGE"",""ATOM""]",16.573909333333333,1708624826311,833.906368,0.33591751453774465
88,"dydx10ur0ekc2mkcus0mphfgvf2cu2u8xfgawm08x2r","[""BTC"",""SOL""]",103.31786666666666,1708624826028,820.329381,0.3290483294202947
89,"dydx1ffx2yxru32dn0vayz2fawrxm43q4pf6d908mgk","[""FIL"",""ETH"",""AVAX"",""ARB""]",1.8051599999999999,1708624826210,133.241802,0.32434418111356134
90,"dydx12t474ldfwz30hg75x30v0hszh63rr3k38qzwfd","[""CRV"",""LTC"",""DOT"",""BTC"",""BLUR"",""FIL"",""SUI"",""XRP"",""SOL"",""XLM"",""APE"",""ARB""]",11.756353866666666,1708624826028,333.006416,0.3207178483318131
91,"dydx1a2qvr6gpf5md92kxejss8k23y4lj5qdutfagks","[""LDO"",""LTC"",""APT"",""ADA"",""FIL"",""SUI"",""BCH"",""LINK""]",203.2994,1708624826210,448.9577140000001,0.31746282649129515
92,"dydx1vja6597h65znlvtw3uffa4kspz2n09tnnuylr0","[""MKR""]",0,1708624826311,167.75449700000013,0.282568262358429
93,"dydx103d56xmta0dzv6p0gjct7usnakvhv5808nx2pf","[""AVAX"",""MATIC"",""ETH"",""LINK"",""SOL"",""FIL""]",3.8673333333333333,1708624826028,428.22790699999996,0.2812257677352236
94,"dydx1zq96hanq56vqc05akymjhuzpn2lpc5wf6y2hpe","[""BTC"",""ETH""]",0,1708624826311,19507.881711,0.27600280665928234
95,"dydx1q4gh7pjfj8mhy5dml69vytrajg64w948647djy","[""BTC"",""AAVE"",""NEAR""]",24.387999999999998,1708624826240,272.735432,0.26595722125901394
96,"dydx1svpmvf99h6mmyfxz3cjwqps9unp9dyhukln2ar","[""BTC"",""ETH""]",0,1708624826362,313.249791,0.26078219176839934
97,"dydx19qyqahna8kn0slvcv8t2frtz2qukhzl62uzu49","[""BTC"",""SUI"",""CRV"",""DOGE"",""BNB"",""FIL"",""MKR"",""SEI"",""TIA"",""ETH"",""BLUR"",""MATIC"",""ETC"",""APT"",""OP"",""SOL"",""AVAX"",""LINK"",""ARB""]",103.19289533333333,1708624826141,459.168046,0.2596209126485537
98,"dydx1twfy9ekectlf9s3u5hu4evf96c80yzte7cxmht","[""ETH"",""SOL"",""MATIC"",""ATOM"",""BTC"",""LINK"",""NEAR""]",45.70199986666666,1708624826362,1547.808561,0.2583879471278656
99,"dydx1y4d4uklgl2msgph64as3yujrsstlgrkvh03a2n","[""BTC"",""ETH"",""SOL"",""PEPE""]",0,1708624826311,89.695917,0.2576422296594501
100,"dydx1xcx2mz8rfh6ype8zaz4r5cffj9e9g4sy6808v9","[""PEPE""]",0,1708624826311,221.65288900000002,0.25558953713719806
101,"dydx1a28mdamcr74mvnfj2hgfgpuwuemcjanfrmy5cc","[""DOGE"",""ETH"",""BTC"",""SUI"",""TIA""]",18.259770933333332,1708624826210,731.408288,0.2531735831710463
102,"dydx1cwwephz99xza403hlx0p2r6ulrsk90aeff8704","[""SOL""]",1.8433333333333333,1708624826210,172.084882,0.24276934392989008
103,"dydx1g8le2vxntrn8nagjd5d8t2yygektntf4awdszn","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",0,1708624826277,108.749514,0.2371444726171641
104,"dydx1xsvc36j5xfhhh0rptddly4l6c5acz3jtn4flqj","[""JUP"",""BTC"",""ARB"",""SOL""]",146.48741093333334,1708624826311,513.3127179999999,0.23438074534369055
105,"dydx10k8ha7m6jtu6j9ydvc6vdx4q2kutc7sgz9u8hy","[""JUP"",""BTC"",""ETH"",""BLUR""]",93713.78954186666,1708624826028,285.571078,0.23290460664423204
106,"dydx1p73azn7nxmrcsv8gyg8k56vdqhp6gda4mwgha6","[""OP""]",0,1708624826240,334.35767300000003,0.2256590164488157
107,"dydx1vdydxncf5l0axpet7505fwar6ksn8vu2xu755f","[""BTC"",""SOL""]",0,1708624826311,74.47036799999998,0.22208633149393353
108,"dydx1xxcv2vmf4aj9v2asn4vu5azw7uga3n0hek35uu","[""APT"",""ARB"",""OP"",""SEI"",""SUI"",""TIA""]",0,1708624826311,306.616661,0.21282387713945664
109,"dydx1fn55du8hlmpjdjstu8ljedluu88wq5shueqf2g","[""BTC"",""ETH""]",8.446666666666667,1708624826277,112.45031400000002,0.20197270292209954
110,"dydx1nm4w698jyfwver4nfpn7urzz8d89xau5g0l70j","[""COMP"",""BTC"",""ETH"",""LINK"",""SOL"",""ADA""]",0.3945599999999999,1708624826240,79.65650699999999,0.19533695049013258
111,"dydx1ze0p87v4vq7yzsayxe5v8u4wn8728kxnr0k5pu","[""MATIC""]",0.6042,1708624826311,247.15065200000004,0.18919198383699218
112,"dydx1ryu6qza6znd9u2djugks3gln8gdnpvm7vft4vf","[""BTC"",""LDO"",""ETH"",""ADA""]",5.791706666666666,1708624826362,40.695119999999974,0.18674539903507947
113,"dydx1w2r3lhmenar4vvtgypctx83y37kq2cqt8utvdm","[""SOL"",""ADA"",""AVAX"",""DOGE"",""XRP""]",0,1708624826311,1457.543558,0.18448260251337684
114,"dydx1jw5qcdgz3hltprx0v7fhgaazskgrffhwrk2c23","[""BTC"",""ETH""]",0,1708624826277,168.088856,0.18122020370775177
115,"dydx14yc0j6myr0dfpe0t0awhccs6fccr4tfdzdfx95","[""ETH"",""ATOM"",""BTC"",""NEAR""]",36.50257119999999,1708624826028,438.12514899999996,0.17597709036566497
116,"dydx1a5vl66ym7m62ur94pzv886vnraqdrj5xz72h60","[""MATIC""]",0,1708624826210,298.25506700000005,0.1753329224493003
117,"dydx108kzafgfwl7muu6hqlnkr6v9jqn3s5w945urx4","[""MATIC""]",5.336133333333333,1708624826028,92.954361,0.17165417481777998
118,"dydx120rle7e3gcd2awrqnreegugp02yndcsxf5s9cx","[""ETH""]",12.799999999999999,1708624826028,290.883,0.16887426533028332
119,"dydx1z5mv6ewennlyhyj9haty6p9cm5cpmc9p6k8qvw","[""BTC""]",0,1708624826311,187.096259,0.16848881629338197
120,"dydx144r8qarl9k2dxg94jnuj4e7l0n7jc4vyrz6pd4","[""MATIC""]",0,1708624826028,132.802551,0.16756367109820236
121,"dydx14k4mhzu2ktaffrrxs4urcw34eauprn8y77qy8e","[""BTC"",""TIA""]",11.920426666666666,1708624826028,83.40693100000001,0.1668130145898859
122,"dydx1xptyzat8wd4df335egzgv9c45dcd8jgal748j0","[""COMP""]",0,1708624826311,63.241519999999994,0.16590390437243369
123,"dydx1tvu7lx0fu4hnkacd5cq4426qjg4vn7dh4k2cuf","[""BTC""]",118.67843786666666,1708624826362,429.70264199999997,0.15953976853506763
124,"dydx19tvp5hrffqauyls3l5sm0uz8w9nl0qvyyfyvd3","[""BTC""]",288.9014184,1708624826141,5766.873238,0.15938079742274391
125,"dydx13swzq9t8tcxzypd3ukgy9z7g466azgnvsqcs53","[""BTC""]",121.30223999999998,1708624826028,158.020687,0.15801493731047608
126,"dydx1j3hqtprtdjg9ag54me3c845jf2yda964jcgs69","[""ETH"",""BTC""]",0.67048,1708624826277,47.713549,0.1549762641022661
127,"dydx1x79eyrh09gh29v63gkzmvfhqthucwe3lca3sz4","[""CRV"",""ARB"",""XRP""]",2.24864,1708624826311,102.078355,0.14923418988457607
128,"dydx1hk5krf9j7z3rz4pzz5ukz9qcggxrdqczzllz0g","[""BTC"",""DOT"",""OP"",""SOL"",""ETH"",""AVAX"",""XRP""]",520.9899296,1708624826277,99.34592000000009,0.14887969267307946
129,"dydx1pugraleesdm4xk8vq80zqqug06u98hrtac4rww","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",0,1708624826240,74.27335699999999,0.14851445250251177
130,"dydx10fph0hptlvlvu72aud229m07symmwmru8havjn","[""BTC"",""ETH""]",0,1708624826028,122.25977,0.14745657541018836
131,"dydx1acvhreav0lyq7mx48ju0akfysjal9qp3vk3yf8","[""LDO"",""SUI"",""TIA"",""NEAR""]",27.533279999999998,1708624826210,513.488192,0.14526075688921794
132,"dydx1fjjqglx9hd93a3y90lyu5v8k6ma955q68u9flm","[""CRV"",""ETH""]",2.8242,1708624826210,69.522462,0.1390048172180977
133,"dydx1rel9f08uwat6qy02ucw73ak8rt7hw6zgvf7a8e","[""OP"",""AVAX"",""ETH"",""LINK""]",284.3631146666666,1708624826362,259.256969,0.13308009618656833
134,"dydx1v6awramzwtmxw8wwegdwf2ha4fzgkp23vyxd8g","[""OP"",""ETH"",""SOL"",""UNI"",""LDO"",""ARB"",""BTC"",""AVAX"",""ETC"",""SEI""]",35.285370666666665,1708624826311,354.519154,0.12948448762713308
135,"dydx1nzvctt7pwq8545rhxv0hsyhhqgsm362gp3dly3","[""ETH""]",0.2612933333333333,1708624826240,66.575645,0.1294026349040644
136,"dydx1p0ngsjnlzg36042g85rn6nztjtrhqqqamjmx9d","[""ETH"",""ATOM""]",12.6436872,1708624826240,64.67991900000001,0.12907242906631491
137,"dydx122th6cfll8593vq36x0625xs386ve6g6qapgu3","[""BTC"",""ETH"",""MATIC"",""SOL"",""AVAX""]",0,1708624826028,51.816479999999984,0.1286605280136349
138,"dydx10j6rjzn9cgvc2g3xsm4tfvmfyxr24xpmef3p7y","[""ARB"",""SOL""]",7.4269599999999985,1708624826028,136.19124499999998,0.12797665766945768
139,"dydx199vu8lzdzqx4gcg0trtq57t9kez0ar2c4ula7u","[""BTC"",""ETH"",""OP"",""SOL""]",92.24658666666667,1708624826141,183.860422,0.12664703763780688
140,"dydx1k32z95pc86jehyqxfzteaxmdyr094f8t4xenct","[""SOL"",""BTC"",""ETH"",""LINK"",""ADA"",""AVAX"",""ATOM"",""DOT"",""NEAR"",""ETC"",""APE"",""ARB"",""OP"",""SUI""]",1.3612666666666666,1708624826277,310.767757,0.12637286805908945
141,"dydx1v2223dsaafegdpysxdzdm2zy0c2x8039cl4gac","[""SEI"",""OP"",""NEAR"",""ETH"",""SOL"",""WLD"",""ARB"",""TIA""]",15.643199999999998,1708624826311,186.54601599999995,0.12447352703978556
142,"dydx126sgvy6tad5gak8kzj9kdgunk8zsw3muv96gz3","[""MATIC"",""SOL"",""ADA""]",0,1708624826028,143.805225,0.12432897183348474
143,"dydx1nqkzd8msqq2w69eytvcl5sett2redz7uvj2u8a","[""NEAR"",""SOL"",""MATIC"",""DOT"",""UNI"",""BLUR"",""AVAX"",""DOGE""]",51.504993333333324,1708624826240,63.08911499999999,0.12275219535963923
144,"dydx1rkns2des3kudt4962v5wh6qgljdnnyk4955e4q","[""LINK""]",0,1708624826362,273.78517899999997,0.12158723957807585
