"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
39,"dydx1avr8n5mzkh3uurytzdcd2hgzsrymc3vuacw62x","[""BTC"",""ETH"",""SOL"",""FIL"",""TIA""]",66.65662453333333,1708624826210,951.2654500000001,0.18910809325648997
40,"dydx1w8kjjnknx27zsvhyy9uqsvxaapwcvg9sjtzt88","[""BTC"",""SOL"",""ARB"",""LDO""]",0,1708624826311,1029.9062359999998,0.18140181352799575
41,"dydx1fd57g7jnukegthx4v0jkls5sy7r89yat5r0klk","[""BTC""]",85.466,1708624826210,1184.578303,0.17983302317894137
42,"dydx1amuj5r5v5nujeqlykuy33cp52vf64l7g3ulsej","[""ETH"",""SOL""]",62.12266666666667,1708624826210,967.604655,0.17818339034451916
43,"dydx1gd22gr0k5w6atd698ujfnrxjn9480wj2pfy0ud","[""BTC"",""ETH"",""SOL"",""ATOM""]",0,1708624826277,1276.880866,0.16697753417663402
44,"dydx1xrjsffcp6mxcnejc2xq450hfhu6vzew0dgcez7","[""MATIC"",""DOGE"",""SOL"",""UNI"",""NEAR"",""XLM"",""LDO""]",461.8765626666666,1708624826311,1265.3184820000001,0.159302163077433
45,"dydx1fqk34vcsew260nh0rmqt8kappq2vt43q4sqr2h","[""ETH""]",0,1708624826277,515.2183509999995,0.13968187415595756
46,"dydx12ede8pgjlx920zhx2ze6sw49hlte7grafpng3t","[""SOL"",""AVAX""]",24.234566666666666,1708624826028,832.665532,0.1073844978832491
47,"dydx1m5lmuveefa0errnmemxkclcm345uesr0rk042t","[""BTC""]",0,1708624826240,432.244817,0.10706885243737435
48,"dydx1de4c2mlgkw6g8mfyq7pnkfaeje0h4rcdpfptap","[""ATOM""]",0,1708624826210,342.50845200000003,0.09130725175968993
49,"dydx1v76y04ryacl8fxeh02l2l5s823jsgx7yesdhmk","[""ETH"",""MATIC""]",189.21197666666663,1708624826311,253.08810499999998,0.08751941814671627
50,"dydx1n6z6st4mje9ztsk3fu4xj034834du0c3fkg06s","[""BTC"",""ETH"",""LINK"",""MATIC"",""SOL"",""AVAX"",""ATOM""]",0,1708624826240,259.72335,0.0839617028082922
51,"dydx1w4uvajhh2yzt0p7s9a6z4370vj7x74hjckdegg","[""BTC"",""FIL"",""CRV"",""ETC""]",127.53592799999998,1708624826311,544.277861,0.0824550186907248
52,"dydx1ck2gqxk237snvq76954rx340kfpw0us860736j","[""SOL""]",0,1708624826210,269.90491399999996,0.07957331237644139
53,"dydx1uz72md3arj4rrastjflarhzz6nqm5epl0pe6gd","[""ATOM"",""BTC"",""ETH""]",250.63778666666664,1708624826311,746.4430490000001,0.07270411232904586
54,"dydx1vdrfhxf7dhwe62wt25p9es8f44urgxufq03c29","[""SOL"",""OP"",""NEAR"",""AVAX"",""ARB"",""BTC"",""ETH""]",214653.96139159997,1708624826311,388.6110829999998,0.0707348789236084
55,"dydx10uav9068sxya9v4z2fm6ngpktepj2qsh6h3qm5","[""ETH"",""SOL"",""FIL""]",0,1708624826028,1105.2337240000002,0.07072420227342115
56,"dydx1kkfu5dgcdsmgwms8sj4h22573s8l3prey2z9d7","[""BTC"",""ETH"",""SOL"",""ATOM"",""XRP""]",0,1708624826277,538.9731999999999,0.06921086363421611
57,"dydx1hsd635g8xfsmffdna46mrpfj9nkauj05r0qc6w","[""BTC""]",0,1708624826277,318.620271,0.06594110479229066
58,"dydx1w5pdmljsl33zl3swgq66shxukxry9swarpaw9h","[""ETH""]",0,1708624826311,198.171472,0.05731463160123567
59,"dydx1xnm9z0q03nyqfz36gp5qr3xg6fxclzh9rm2ytd","[""OP"",""NEAR"",""AVAX"",""SEI"",""CRV"",""BLUR"",""ATOM"",""BTC"",""ETH"",""DOT""]",1785.0944019999997,1708624826311,299.82669899999996,0.04004004722401042
60,"dydx1ha2svyj82sr5s7l7y54vavnsr66nvyz5vw4zz9","[""BTC"",""ETH"",""TIA"",""SOL""]",1581.0259162666666,1708624826277,313.752989,0.03977539254294354
61,"dydx1u7lkn9kp3dqw9qrfxzq60ljgsthhdjt568kn5c","[""BTC""]",137.525,1708624826362,182.23184100000003,0.035402227869668734
62,"dydx1muvq8epwk0cq8mgg7d8k4uzqf92merm4w8060j","[""BTC""]",15.996978666666664,1708624826240,213.942892,0.03531083799963419
63,"dydx13qd6dhmczlkytcmzzk6t3qlz2evt8xyu7p7xx0","[""DOT"",""XRP"",""BTC""]",1064.430837333333,1708624826028,3135.6834310000004,0.029732468775515414
64,"dydx145m0qpvzvj9y0hdj53p6h6zga56yctwghv2skx","[""ETH""]",60.263999999999996,1708624826028,143.50508100000002,0.025734878110455016
65,"dydx1y2rfhy3s5uywf6wm6crc2f45q3w9cedyc58scf","[""ETH""]",13.366066666666665,1708624826311,169.18410000000003,0.020292023035670275
66,"dydx14w3uxyp2s8w4kw5edplyw85y4dsypr5qr966dh","[""SOL"",""ETH""]",11.468333333333334,1708624826028,87.511282,0.018697171550886516
67,"dydx1uq07hf2jk506spr4ge8f3x3fsh2dggp64754fc","[""SEI"",""BTC"",""SOL""]",5.148,1708624826362,54.59525399999984,0.01577316357253622
68,"dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav","[""BTC"",""ETH"",""DOGE"",""BCH""]",973.5826037333333,1708624826240,140.138784,0.011733989987244536
69,"dydx1g2mgz3em7jctenls42gk4gagzcpe8wsv787pfh","[""SEI""]",78.75,1708624826277,52.395624,0.009439764214919991
70,"dydx1h6p5lpuy8sxzz2qqle0w4mnpm9ylrf4cjyafs7","[""ETH""]",0,1708624826277,31.695719999999994,0.009245099526383827
71,"dydx1lfpfvw7m2qvpvcp2ltj2jmtlsfnvulvzym3az3","[""BTC""]",442.63178479999993,1708624826240,65.95016699999996,0.008750096866444946
72,"dydx1eksvmzc3pskwpd5h6gs2dt6ee00m9hy8qm3q0h","[""AVAX"",""SOL"",""UNI"",""MKR"",""BTC"",""ETH""]",105.54374946666665,1708624826210,125.222089,0.005234413530477493
73,"dydx143gylwevmxrn5ucqglftxkn9vkznh9wqcyq9wc","[""PEPE"",""ARB"",""TIA"",""OP"",""LDO"",""BTC"",""ETH""]",211.221816,1708624826028,-1.811792999999966,-0.0003600223733447815
74,"dydx1pjyrn3yw3phq7xf3p99rv52z2yfuwzfjq43n4x","[""SOL""]",0,1708624826240,-1.3968710000000044,-0.00036922500341287246
75,"dydx18g5c49nftuyathq6k67hng6jxkq0j539cjy2x9","[""ADA""]",0,1708624826141,-9.829856,-0.0019260238626370536
76,"dydx183rs3c466szsxahalvhrqx0w3a3r2lsgx206ml","[""BTC""]",20.74026933333333,1708624826141,-17.231662,-0.0022154152875176717
77,"dydx1ty6d2zzwu38jzm7rczq2gspge8qrz39j8rm55n","[""ETH"",""ATOM"",""UNI""]",0,1708624826362,-19.312516000000016,-0.0027741134600301216
78,"dydx106ws7u5gwfgm369ld50qt9u6qgwd77g3lv0lz9","[""MATIC"",""LTC"",""DOT"",""XLM"",""ETC""]",0,1708624826028,-40.69879500000002,-0.005258468310565833
79,"dydx1mutz7yvlup7dxq4grzyfe6s6jranunz6jdgvc9","[""ETH""]",0,1708624826240,-45.87848300000002,-0.009416679036626581
80,"dydx16rzghgndaqjk87fecasqeqc5hjavfj72tv0tan","[""BTC""]",114.68595866666666,1708624826141,-988.210417,-0.015787081754483998
81,"dydx1er4qu7cl2p74zr3a400h9eammzvdszs2f5xnr7","[""ATOM""]",4.2612,1708624826210,-74.919488,-0.01765183413715133
82,"dydx1lfdlcl6h073eav88gpzks7svp4j246cgz0atht","[""BTC"",""ETH"",""LINK"",""MATIC"",""SOL"",""ADA"",""AVAX"",""FIL"",""DOGE"",""ATOM"",""DOT"",""UNI"",""NEAR"",""COMP"",""WLD"",""APE"",""APT"",""ARB"",""BLUR"",""OP"",""SUI"",""XRP""]",0,1708624826240,-202.763803,-0.020482138017013155
83,"dydx17mwvr029ynzp08mw0azc3tzw5cnnyhg6ucgf27","[""BTC""]",120.368,1708624826141,-1686.184969,-0.022126997082806694
84,"dydx10v702f8dcw30wvpk9hffzz99r9kfwuklp3p5fk","[""BTC""]",276.98861866666664,1708624826028,-3147.876263,-0.02301988955673996
85,"dydx17us8kpvznsavqzgp8jncyksegv6ymh0nzt5w9w","[""SOL"",""FIL"",""ARB"",""SUI"",""LDO"",""MKR"",""OP"",""TRX"",""ETH""]",486.586124,1708624826141,-169.2840769999998,-0.025874167844736114
86,"dydx1n76ad4qrk2pxfjdwzlc2n0vad0u6650we3h8x4","[""AAVE""]",0,1708624826240,-131.77755400000024,-0.026344369629093187
87,"dydx1dzx7fjfhdljdum2ayu6ggr5533czgnlawd79a5","[""BTC"",""ETH""]",91.66533066666665,1708624826210,-3102.562137,-0.02944144267633065
88,"dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn","[""MATIC"",""BTC"",""SOL"",""TIA"",""LINK"",""ETH"",""SEI"",""AVAX"",""MKR""]",1090.626098,1708624826210,-512.197905,-0.045555644947287345
89,"dydx1ujugnu6xup33f6gur0x6mj9mpj0ul4hsqfk55m","[""BTC""]",7.993189333333333,1708624826362,-146.684169,-0.048371564520012206
90,"dydx1k0hzsg6z9vm2zavh2p7ylgh8w6gc9s7j30lnum","[""BTC"",""ETH""]",0,1708624826277,-183.537608,-0.057469718590977055
91,"dydx16j35a2wrp33qf2g600wuxx02puvnua6j477qjr","[""ETH"",""SEI"",""ETC"",""OP"",""ATOM"",""ARB"",""SUI"",""BTC"",""FIL"",""SOL"",""AVAX""]",1820.1395517333333,1708624826141,-551.6453609999999,-0.0694959592937585
92,"dydx17udqjp3nveac2qwytd4u3q4j7kv9hnm8y0n7yh","[""MATIC"",""AVAX"",""OP"",""SOL"",""ETH"",""BTC"",""LINK"",""CRV"",""ADA"",""FIL"",""LTC"",""DOGE"",""ATOM"",""DOT"",""UNI"",""BCH"",""TRX"",""NEAR"",""MKR"",""XLM"",""ETC"",""COMP"",""WLD"",""APE"",""APT"",""ARB"",""BLUR"",""LDO"",""PEPE"",""SEI"",""SHIB"",""SUI"",""XRP"",""TIA""]",1280.0339232,1708624826141,-54944.995934000006,-0.07040163113071797
93,"dydx1xlufdyen2qgrj8s5q74sp8va790hemmt29l74g","[""BTC""]",0,1708624826311,-446.1788069999998,-0.0714699484508315
94,"dydx15q3alk0sdhcnqe289zrwv8kzcngl4elpdf5hpv","[""BTC"",""ETH""]",17.805087999999998,1708624826141,-336.49993299999994,-0.07204272177670303
